ncbi_gene_id,name,landmark,gene_orientation,gene_start,gene_end,sum,len,all_sum,row_id,intron_count
105372368,LOC105372368,chr19,R,32718297,32719801,35821094,1504,35821094,19234,1
105372369,LOC105372369,chr19,R,33304497,33323203,35839800,18706,35839800,19235,2
105372370,LOC105372370,chr19,F,33521941,33525662,35843521,3721,35843521,19236,2
105372371,LOC105372371,chr19,R,34000325,34005416,35848612,5091,35848612,19237,2
105372372,LOC105372372,chr19,R,34348048,34359413,35859977,11365,35859977,19238,2
105372374,LOC105372374,chr19,F,34555937,34558329,35862369,2392,35862369,19239,2
105372375,LOC105372375,chr19,F,34772336,34774689,35864722,2353,35864722,19240,3
105372376,LOC105372376,chr19,F,34710925,34725895,35879692,14970,35879692,19241,2
105372377,LOC105372377,chr19,R,34898964,34905231,35885959,6267,35885959,19242,5
105372378,LOC105372378,chr19,R,35042533,35055066,35898492,12533,35898492,19243,2
105372379,LOC105372379,chr19,F,35205057,35216008,35909443,10951,35909443,19244,3
105372380,LOC105372380,chr19,F,35259070,35261404,35911777,2334,35911777,19245,1
105372381,LOC105372381,chr19,F,35417939,35419382,35913220,1443,35913220,19246,1
105372382,LOC105372382,chr19,F,35447901,35448862,35914181,961,35914181,19247,1
105372383,LOC105372383,chr19,F,35956821,35959285,35916645,2464,35916645,19248,2
105372384,LOC105372384,chr19,F,35959290,35964064,35921419,4774,35921419,19249,1
105372385,LOC105372385,chr19,R,36127954,36140023,35933488,12069,35933488,19250,2
105372388,LOC105372388,chr19,F,36528759,36535689,35940418,6930,35940418,19251,2
105372390,LOC105372390,chr19,R,37076086,37078071,35942403,1985,35942403,19252,1
105372391,LOC105372391,chr19,F,36667116,36686820,35962107,19704,35962107,19253,2
105372392,LOC105372392,chr19,F,37328187,37329717,35963637,1530,35963637,19254,1
105372393,LOC105372393,chr19,R,37558648,37561008,35965997,2360,35965997,19255,1
105372394,LOC105372394,chr19,R,37807811,37817611,35975797,9800,35975797,19256,3
105372395,LOC105372395,chr19,F,37855776,37896673,36016694,40897,36016694,19257,4
105372396,LOC105372396,chr19,R,38024950,38028428,36020172,3478,36020172,19258,2
105372397,LOC105372397,chr19,F,38597318,38601694,36024548,4376,36024548,19259,1
105372398,LOC105372398,chr19,R,39014031,39014508,36025025,477,36025025,19260,1
105372399,LOC105372399,chr19,F,39547467,39555859,36033417,8392,36033417,19261,2
105372400,LOC105372400,chr19,F,40286430,40293192,36040179,6762,36040179,19262,1
105372401,LOC105372401,chr19,R,41307205,41310135,36043109,2930,36043109,19263,1
105372402,LOC105372402,chr19,R,41261288,41264282,36046103,2994,36046103,19264,1
105372403,LOC105372403,chr19,R,41331700,41332121,36046524,421,36046524,19265,1
105372404,LOC105372404,chr19,F,41600524,41605984,36051984,5460,36051984,19266,2
105372405,LOC105372405,chr19,R,41641320,41663250,36073914,21930,36073914,19267,2
105372406,LOC105372406,chr19,R,42590072,42590848,36074690,776,36074690,19268,2
105372407,LOC105372407,chr19,F,42522768,42525966,36077888,3198,36077888,19269,1
105372408,LOC105372408,chr19,F,42510905,42533791,36100774,22886,36100774,19270,2
105372409,LOC105372409,chr19,R,43364067,43369094,36105801,5027,36105801,19271,1
105372410,LOC105372410,chr19,F,43636861,43638028,36106968,1167,36106968,19272,1
105372411,LOC105372411,chr19,F,43619578,43634407,36121797,14829,36121797,19273,3
105372412,LOC105372412,chr19,F,43687590,43700078,36134285,12488,36134285,19274,7
105372414,LOC105372414,chr19,R,44022975,44025263,36136573,2288,36136573,19275,2
105372415,LOC105372415,chr19,F,44194510,44198475,36140538,3965,36140538,19276,1
105372416,LOC105372416,chr19,R,44714603,44739637,36165572,25034,36165572,19277,2
105372417,LOC105372417,chr19,F,44742614,44748454,36171412,5840,36171412,19278,4
105372418,LOC105372418,chr19,R,44950048,44950970,36172334,922,36172334,19279,1
105372419,LOC105372419,chr19,R,45085328,45090275,36177281,4947,36177281,19280,1
105372420,LOC105372420,chr19,F,45153502,45157364,36181143,3862,36181143,19281,1
105372421,LOC105372421,chr19,F,46023347,46028489,36186285,5142,36186285,19282,2
105372422,LOC105372422,chr19,F,46198211,46204862,36192936,6651,36192936,19283,4
105372423,LOC105372423,chr19,F,46195232,46197647,36195351,2415,36195351,19284,2
105372424,LOC105372424,chr19,R,46160874,46181210,36215687,20336,36215687,19285,5
105372426,LOC105372426,chr19,R,46390453,46405338,36230572,14885,36230572,19286,1
105372427,LOC105372427,chr19,F,47280118,47292076,36242530,11958,36242530,19287,3
105372428,LOC105372428,chr19,R,47887209,47887564,36242885,355,36242885,19288,1
105372429,LOC105372429,chr19,R,48262827,48271720,36251778,8893,36251778,19289,3
105372430,LOC105372430,chr19,R,48465470,48469261,36255569,3791,36255569,19290,4
105372431,LOC105372431,chr19,R,48673260,48677067,36259376,3807,36259376,19291,1
105372432,LOC105372432,chr19,F,48807080,48810798,36263094,3718,36263094,19292,2
105372433,LOC105372433,chr19,R,49412951,49416158,36266301,3207,36266301,19293,1
105372434,LOC105372434,chr19,F,49748411,49757894,36275784,9483,36275784,19294,2
105372435,LOC105372435,chr19,F,49808831,49809816,36276769,985,36276769,19295,1
105372436,LOC105372436,chr19,R,50137495,50148459,36287733,10964,36287733,19296,2
105372437,LOC105372437,chr19,F,50329709,50353028,36311052,23319,36311052,19297,3
105372438,LOC105372438,chr19,F,50511417,50534776,36334411,23359,36334411,19298,2
105372439,LOC105372439,chr19,R,50788406,50793288,36339293,4882,36339293,19299,3
105372440,LOC105372440,chr19,R,50775644,50786198,36349847,10554,36349847,19300,4
105372441,LOC105372441,chr19,F,50830465,50852956,36372338,22491,36372338,19301,3
105372442,LOC105372442,chr19,F,50963555,50974726,36383509,11171,36383509,19302,8
105372443,LOC105372443,chr19,R,51209830,51212934,36386613,3104,36386613,19303,2
105372444,LOC105372444,chr19,F,51271236,51295425,36410802,24189,36410802,19304,7
105372445,LOC105372445,chr19,F,51370194,51373876,36414484,3682,36414484,19305,2
105372446,LOC105372446,chr19,F,51394483,51414415,36434416,19932,36434416,19306,5
105372447,LOC105372447,chr19,F,51612438,51615841,36437819,3403,36437819,19307,2
105372448,LOC105372448,chr19,R,51779698,51783610,36441731,3912,36441731,19308,2
105372449,LOC105372449,chr19,F,52230528,52264453,36475656,33925,36475656,19309,4
105372450,LOC105372450,chr19,R,52225968,52231294,36480982,5326,36480982,19310,1
105372451,LOC105372451,chr19,R,52751655,52763185,36492512,11530,36492512,19311,3
105372452,LOC105372452,chr19,F,52744588,52754098,36502022,9510,36502022,19312,1
105372453,LOC105372453,chr19,F,52981523,52985003,36505502,3480,36505502,19313,1
105372454,LOC105372454,chr19,F,53132893,53136470,36509079,3577,36509079,19314,2
105372455,LOC105372455,chr19,F,53738999,53746389,36516469,7390,36516469,19315,2
105372456,LOC105372456,chr19,F,53746909,53752139,36521699,5230,36521699,19316,2
105372457,LOC105372457,chr19,R,53853559,53869721,36537861,16162,36537861,19317,3
105372458,LOC105372458,chr19,F,54108401,54110037,36539497,1636,36539497,19318,2
105372459,LOC105372459,chr19,F,54210789,54216055,36544763,5266,36544763,19319,2
105372461,LOC105372461,chr19,F,54561977,54571720,36554506,9743,36554506,19320,2
105372462,LOC105372462,chr19,F,55409432,55428232,36573306,18800,36573306,19321,3
105372463,LOC105372463,chr19,F,55553866,55555350,36574790,1484,36574790,19322,2
105372465,LOC105372465,chr19,F,55753670,55755370,36576490,1700,36576490,19323,2
105372466,LOC105372466,chr19,R,56148099,56149645,36578036,1546,36578036,19324,1
105372467,LOC105372467,chr19,R,56347035,56368062,36599063,21027,36599063,19325,7
105372468,LOC105372468,chr19,F,56314998,56316029,36600094,1031,36600094,19326,1
105372469,LOC105372469,chr19,R,56311790,56314597,36602901,2807,36602901,19327,2
105372470,LOC105372470,chr19,R,56280598,56283805,36606108,3207,36606108,19328,1
105372471,LOC105372471,chr19,R,56485522,56507755,36628341,22233,36628341,19329,4
105372472,LOC105372472,chr19,R,56689281,56759721,36698781,70440,36698781,19330,2
105372473,LOC105372473,chr19,F,56672324,56709836,36736293,37512,36736293,19331,4
105372474,LOC105372474,chr19,F,56863395,56894601,36767499,31206,36767499,19332,2
105372475,LOC105372475,chr19,F,57074599,57078880,36771780,4281,36771780,19333,2
105372476,LOC105372476,chr19,R,57264032,57280483,36788231,16451,36788231,19334,8
105372477,LOC105372477,chr19,R,57582896,57584944,36790279,2048,36790279,19335,2
105372478,LOC105372478,chr19,R,58019301,58025640,36796618,6339,36796618,19336,1
105372479,LOC105372479,chr19,R,58216033,58217927,36798512,1894,36798512,19337,1
105372480,LOC105372480,chr19,R,58314779,58327277,36811010,12498,36811010,19338,3
105372481,LOC105372481,chr19,F,58305336,58315653,36821327,10317,36821327,19339,3
105372482,LOC105372482,chr19,R,58258987,58278791,36841131,19804,36841131,19340,1
105372483,LOC105372483,chr19,F,58361588,58367615,36847158,6027,36847158,19341,2
105372484,LOC105372484,chr19,F,58377585,58379025,36848598,1440,36848598,19342,1
105372485,LOC105372485,chr19,F,58499696,58509961,36858863,10265,36858863,19343,1
105372486,LOC105372486,chr19,F,58514263,58516426,36861026,2163,36861026,19344,2
105372487,LOC105372487,chr19,F,31349234,31383997,36895789,34763,36895789,19345,2
105372488,LOC105372488,chr19,R,34675953,34678661,36898497,2708,36898497,19346,1
105372489,LOC105372489,chr19,F,40443183,40445263,36900577,2080,36900577,19347,3
105372490,LOC105372490,chr19,R,51559869,51564820,36905528,4951,36905528,19348,5
105376899,LOC105376899,chr19,F,32072218,32074122,36907432,1904,36907432,19349,2
105376900,LOC105376900,chr19,F,36266807,36269037,36909662,2230,36909662,19350,1
105376901,LOC105376901,chr19,R,46144647,46158277,36923292,13630,36923292,19351,1
105376902,LOC105376902,chr19,R,49056588,49060965,36927669,4377,36927669,19352,3
105376903,LOC105376903,chr19,R,52835760,52837792,36929701,2032,36929701,19353,1
105376904,LOC105376904,chr19,F,54271186,54271747,36930262,561,36930262,19354,1
105376905,LOC105376905,chr19,F,55605752,55610280,36934790,4528,36934790,19355,1
105376906,LOC105376906,chr19,R,27520103,27642524,37057211,122421,37057211,19356,3
105376907,LOC105376907,chr19,F,36269530,36278351,37066032,8821,37066032,19357,5
105376908,LOC105376908,chr19,R,41135637,41193052,37123447,57415,37123447,19358,2
105376909,LOC105376909,chr19,F,43901659,43935219,37157007,33560,37157007,19359,3
105376912,LOC105376912,chr19,F,71140,72759,37158626,1619,37158626,19360,2
105376913,LOC105376913,chr19,F,93536,95391,37160481,1855,37160481,19361,1
105376914,LOC105376914,chr19,R,9590468,9596320,37166333,5852,37166333,19362,1
105376915,LOC105376915,chr19,R,19822943,19867098,37210488,44155,37210488,19363,7
105376916,LOC105376916,chr19,F,20858205,20863696,37215979,5491,37215979,19364,2
105376917,LOC105376917,chr19,R,22455375,22532491,37293095,77116,37293095,19365,8
105376918,LOC105376918,chr19,F,23988717,24001346,37305724,12629,37305724,19366,2
14,AAMP,chr2,R,218264128,218270209,6081,6081,37311805,19367,10
33,ACADL,chr2,R,210187989,210225491,43583,37502,37349307,19368,11
52,ACP1,chr2,F,264139,278283,57727,14144,37363451,19369,6
72,ACTG2,chr2,F,73892965,73919653,84415,26688,37390139,19370,8
90,ACVR1,chr2,R,157736443,157875862,223834,139419,37529558,19371,17
92,ACVR2A,chr2,F,147844516,147930827,310145,86311,37615869,19372,11
98,ACYP2,chr2,F,54115272,54305300,500173,190028,37805897,19373,3
109,ADCY3,chr2,R,24819168,24919733,600738,100565,37906462,19374,25
119,ADD2,chr2,R,70661201,70768243,707780,107042,38013504,19375,19
151,ADRA2B,chr2,R,96112874,96116245,711151,3371,38016875,19376,0
189,AGXT,chr2,F,240868744,240879119,721526,10375,38027250,19377,10
238,ALK,chr2,R,29192773,29921611,1450364,728838,38756088,19378,28
248,ALPI,chr2,F,232456111,232460745,1454998,4634,38760722,19379,10
250,ALPP,chr2,F,232378533,232382889,1459354,4356,38765078,19380,10
251,ALPPL2,chr2,F,232406841,232410714,1463227,3873,38768951,19381,10
274,BIN1,chr2,R,127048022,127107400,1522605,59378,38828329,19382,21
307,ANXA4,chr2,F,69644099,69826464,1704970,182365,39010694,19383,15
316,AOX1,chr2,F,200585951,200682241,1801260,96290,39106984,19384,37
338,APOB,chr2,R,20999217,21044073,1846116,44856,39151840,19385,29
388,RHOB,chr2,F,20447070,20449445,1848491,2375,39154215,19386,0
390,RND3,chr2,R,150468192,150487695,1867994,19503,39173718,19387,4
471,ATIC,chr2,F,215311955,215349773,1905812,37818,39211536,19388,15
518,ATP5G3,chr2,R,175176257,175181762,1911317,5505,39217041,19389,2
525,ATP6V1B1,chr2,F,70935867,70965431,1940881,29564,39246605,19390,14
547,KIF1A,chr2,R,240713763,240821025,2048143,107262,39353867,19391,53
550,AUP1,chr2,R,74526647,74529897,2051393,3250,39357117,19392,9
580,BARD1,chr2,R,214725645,214809711,2135459,84066,39441183,19393,12
617,BCS1L,chr2,F,218659655,218663443,2139247,3788,39444971,19394,6
618,BCYRN1,chr2,F,47335314,47335514,2139447,200,39445171,19395,0
659,BMPR2,chr2,F,202376309,202567751,2330889,191442,39636613,19396,12
666,BOK,chr2,F,241558063,241574138,2346964,16075,39652688,19397,7
678,ZFP36L2,chr2,R,43222401,43226606,2351169,4205,39656893,19398,1
699,BUB1,chr2,R,110637526,110678107,2391750,40581,39697474,19399,24
785,CACNB4,chr2,R,151832770,152099988,2658968,267218,39964692,19400,20
790,CAD,chr2,F,27217389,27243792,2685371,26403,39991095,19401,44
805,CALM2,chr2,R,47160081,47176601,2701891,16520,40007615,19402,5
822,CAPG,chr2,R,85394747,85418467,2725611,23720,40031335,19403,13
841,CASP8,chr2,F,201233442,201287711,2779880,54269,40085604,19404,14
843,CASP10,chr2,F,201182897,201229406,2826389,46509,40132113,19405,12
905,CCNT2,chr2,F,134918821,134959345,2866913,40524,40172637,19406,10
925,CD8A,chr2,R,86784604,86808396,2890705,23792,40196429,19407,8
926,CD8B,chr2,R,86815336,86861924,2937293,46588,40243017,19408,7
940,CD28,chr2,F,203706474,203738912,2969731,32438,40275455,19409,3
1058,CENPA,chr2,F,26786013,26794589,2978307,8576,40284031,19410,4
1123,CHN1,chr2,R,174799313,175005379,3184373,206066,40490097,19411,12
1134,CHRNA1,chr2,R,174747591,174764472,3201254,16881,40506978,19412,9
1144,CHRND,chr2,F,232526159,232536665,3211760,10506,40517484,19413,11
1146,CHRNG,chr2,F,232539726,232546328,3218362,6602,40524086,19414,11
1195,CLK1,chr2,R,200853008,200864744,3230098,11736,40535822,19415,11
1261,CNGA3,chr2,F,98346154,98399154,3283098,53000,40588822,19416,8
1281,COL3A1,chr2,F,188974372,189012746,3321472,38374,40627196,19417,50
1285,COL4A3,chr2,F,227164564,227314792,3471700,150228,40777424,19418,52
1286,COL4A4,chr2,R,226967531,227164559,3668728,197028,40974452,19419,55
1290,COL5A2,chr2,R,189031914,189225314,3862128,193400,41167852,19420,54
1293,COL6A3,chr2,R,237324011,237414370,3952487,90359,41258211,19421,43
1329,COX5B,chr2,F,97646057,97648194,3954624,2137,41260348,19422,3
1373,CPS1,chr2,F,210477681,210679107,4156050,201426,41461774,19423,42
1385,CREB1,chr2,F,207529891,207605560,4231719,75669,41537443,19424,14
1386,ATF2,chr2,R,175072249,175168206,4327676,95957,41633400,19425,16
1412,CRYBA2,chr2,R,218990189,218993556,4331043,3367,41636767,19426,4
1418,CRYGA,chr2,R,208160739,208163573,4333877,2834,41639601,19427,2
1419,CRYGB,chr2,R,208142572,208146153,4337458,3581,41643182,19428,2
1420,CRYGC,chr2,R,208128136,208139738,4349060,11602,41654784,19429,4
1421,CRYGD,chr2,R,208121606,208124589,4352043,2983,41657767,19430,2
1493,CTLA4,chr2,F,203867787,203873960,4358216,6173,41663940,19431,3
1496,CTNNA2,chr2,F,79512933,80648868,5494151,1135935,42799875,19432,24
1545,CYP1B1,chr2,R,38067602,38076181,5502730,8579,42808454,19433,2
1593,CYP27A1,chr2,F,218781748,218815293,5536275,33545,42841999,19434,8
1615,DARS,chr2,R,135905880,135985684,5616079,79804,42921803,19435,15
1622,DBI,chr2,F,119366923,119372551,5621707,5628,42927431,19436,5
1639,DCTN1,chr2,R,74361153,74392087,5652641,30934,42958365,19437,31
1653,DDX1,chr2,F,15591620,15631111,5692132,39491,42997856,19438,25
1674,DES,chr2,F,219418376,219426739,5700495,8363,43006219,19439,8
1716,DGUOK,chr2,F,73926825,73958961,5732631,32136,43038355,19440,7
1720,LOC1720,chr2,F,82856802,82857769,5733598,967,43039322,19441,0
1745,DLX1,chr2,F,172085479,172089674,5737793,4195,43043517,19442,2
1746,DLX2,chr2,R,172099437,172102750,5741106,3313,43046830,19443,2
1768,DNAH6,chr2,F,84459539,84819589,6101156,360050,43406880,19444,82
1781,DYNC1I2,chr2,F,171687408,171750158,6163906,62750,43469630,19445,18
1788,DNMT3A,chr2,R,25232960,25342590,6273536,109630,43579260,19446,32
1796,DOK1,chr2,F,74548204,74557551,6282883,9347,43588607,19447,5
1803,DPP4,chr2,R,161992240,162074542,6365185,82302,43670909,19448,25
1838,DTNB,chr2,R,25377197,25673647,6661635,296450,43967359,19449,26
1841,DTYMK,chr2,R,241675741,241686968,6672862,11227,43978586,19450,4
1844,DUSP2,chr2,R,96143168,96145440,6675134,2272,43980858,19451,3
1876,E2F6,chr2,R,11444374,11466177,6696937,21803,44002661,19452,8
1933,EEF1B2,chr2,F,206159593,206162929,6700273,3336,44005997,19453,5
1961,EGR4,chr2,R,73290928,73293701,6703046,2773,44008770,19454,1
2016,EMX1,chr2,F,72911147,72934891,6726790,23744,44032514,19455,5
2019,EN1,chr2,R,118842170,118848183,6732803,6013,44038527,19456,1
2034,EPAS1,chr2,F,46297401,46386703,6822105,89302,44127829,19457,16
2043,EPHA4,chr2,R,221418026,221574202,6978281,156176,44284005,19458,18
2066,ERBB4,chr2,R,211375716,212539155,8141720,1163439,45447444,19459,28
2071,ERCC3,chr2,R,127257289,127294176,8178607,36887,45484331,19460,14
2168,FABP1,chr2,R,88122981,88128131,8183757,5150,45489481,19461,3
2181,ACSL3,chr2,F,222860983,222943401,8266175,82418,45571899,19462,16
2191,FAP,chr2,R,162170683,162243535,8339027,72852,45644751,19463,29
2202,EFEMP1,chr2,R,55865961,55924163,8397229,58202,45702953,19464,11
2274,FHL2,chr2,R,105360814,105438773,8475188,77959,45780912,19465,10
2281,FKBP1B,chr2,F,24049705,24067743,8493226,18038,45798950,19466,5
2335,FN1,chr2,R,215360453,215436167,8568940,75714,45874664,19467,45
2355,FOSL2,chr2,F,28392758,28417312,8593494,24554,45899218,19468,5
2487,FRZB,chr2,R,182833274,182866770,8626990,33496,45932714,19469,5
2492,FSHR,chr2,R,48866434,49154527,8915083,288093,46220807,19470,16
2498,FTH1P3,chr2,R,27392622,27393576,8916037,954,46221761,19471,0
2571,GAD1,chr2,F,170813209,170861151,8963979,47942,46269703,19472,18
2591,GALNT3,chr2,R,165747802,165794650,9010827,46848,46316551,19473,12
2637,GBX2,chr2,R,236165235,236168009,9013601,2774,46319325,19474,2
2641,GCG,chr2,R,162142868,162152404,9023137,9536,46328861,19475,5
2646,GCKR,chr2,F,27496838,27523689,9049988,26851,46355712,19476,18
2660,MSTN,chr2,R,190055699,190062729,9057018,7030,46362742,19477,3
2673,GFPT1,chr2,R,69319768,69387254,9124504,67486,46430228,19478,19
2677,GGCX,chr2,R,85544854,85561534,9141184,16680,46446908,19479,14
2736,GLI2,chr2,F,120797290,120992653,9336547,195363,46642271,19480,16
2744,GLS,chr2,F,190880820,190965552,9421279,84732,46727003,19481,20
